x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,-0.03925043344497681,0.0009107589721679688,-0.024413819597839392,-0.06092393398284912,-0.06340444087982178,-0.02663138805496601,-0.048690736293792725,-0.13846594095230103,-0.02319060376453308,-0.030578136444091797,-0.1854744553565979,-0.019004182131766356,-0.08683192729949951,-0.11001229286193848,-0.009090777659594096,-0.11840617656707764,-0.17022079229354858,-0.016461101533650435,-0.13817214965820312,-0.21656739711761475,-0.025740171955703772,-0.15312349796295166,-0.2554784417152405,-0.033301237212299384,-0.059573352336883545,-0.14678800106048584,-0.002082214863776244,-0.07808560132980347,-0.2169284224510193,-0.0041952675076117885,-0.08950763940811157,-0.26850658655166626,-0.012930200608252562,-0.10029327869415283,-0.31149399280548096,-0.02015749661791233,-0.032042086124420166,-0.16206538677215576,0.0016721593581223715,-0.038242876529693604,-0.23998504877090454,-0.01215434650498537,-0.04794090986251831,-0.29144638776779175,-0.029599084691881217,-0.05731922388076782,-0.33617496490478516,-0.04108975006806759,-0.003843367099761963,-0.16208088397979736,0.004494556518466197,-0.010289967060089111,-0.205896258354187,-0.01721097825634388,-0.011516392230987549,-0.19103044271469116,-0.026393148289798773,-0.012210369110107422,-0.17289435863494873,-0.030476401733039893,W2
0.0,0.0,0.0,-0.03752338886260986,-0.025945425033569336,-0.017198456631007275,-0.05662041902542114,-0.08484470844268799,-0.016340593055787167,-0.03905290365219116,-0.15661895275115967,-0.013803699233534417,-0.02099168300628662,-0.19891375303268433,-0.010785546333494267,-0.07992774248123169,-0.1329706311225891,0.007795869193074623,-0.11332195997238159,-0.18867456912994385,0.005990426342037836,-0.13318216800689697,-0.22780144214630127,0.0012824120298375874,-0.14821624755859375,-0.25975507497787476,-0.0033577815098340125,-0.055836379528045654,-0.16565543413162231,0.009730047366616645,-0.07757651805877686,-0.23494231700897217,0.010459502979216495,-0.09013360738754272,-0.2808181643486023,0.003371728171629229,-0.09971040487289429,-0.3170253038406372,-0.0027196346250946135,-0.030327975749969482,-0.17654144763946533,0.007654191280749956,-0.039314985275268555,-0.2438676953315735,-0.0007661657924415977,-0.04754924774169922,-0.28811293840408325,-0.01447035297096022,-0.05510145425796509,-0.3241947889328003,-0.02392923849910744,-0.0034134984016418457,-0.17496567964553833,0.003956313996610561,-0.010877132415771484,-0.22182995080947876,-0.008530709140899262,-0.013326287269592285,-0.21297305822372437,-0.014506445446016869,-0.015591204166412354,-0.1965009570121765,-0.018223418102564892,W2
0.0,0.0,0.0,-0.03783142566680908,-0.025419652462005615,-0.01731681550663211,-0.05919468402862549,-0.08367812633514404,-0.01626327919584014,-0.043620765209198,-0.15249627828598022,-0.013510361377115032,-0.025574803352355957,-0.193730890750885,-0.010005406167323372,-0.07858926057815552,-0.12792962789535522,0.006922567665611723,-0.11352217197418213,-0.18315833806991577,0.004293223779683331,-0.13431155681610107,-0.22215205430984497,-0.00048573044986710556,-0.14968305826187134,-0.2549157738685608,-0.0046285028271029205,-0.05474966764450073,-0.15923810005187988,0.008638412628357628,-0.07911807298660278,-0.2332218885421753,0.009299982275848606,-0.09160929918289185,-0.2778388261795044,0.0032961153723647385,-0.10131698846817017,-0.3150649070739746,-0.0016246429346153946,-0.0296478271484375,-0.17143851518630981,0.006393886573647478,-0.03884124755859375,-0.24338459968566895,-0.0007887506559143276,-0.04868781566619873,-0.2865714430809021,-0.012929774884099743,-0.05777996778488159,-0.32201945781707764,-0.021341105055029175,-0.0023592114448547363,-0.16894519329071045,0.002362332709168413,-0.009304165840148926,-0.21909844875335693,-0.005939149826730272,-0.0102921724319458,-0.2057684063911438,-0.008117671187932274,-0.009258508682250977,-0.18139338493347168,-0.00952132145684459,W2
0.0,0.0,0.0,-0.03546333312988281,-0.022005975246429443,-0.01760291885025822,-0.058096885681152344,-0.0758446455001831,-0.018562823714688648,-0.043688416481018066,-0.14238619804382324,-0.01775947603769623,-0.025785326957702637,-0.18247956037521362,-0.01641539502330147,-0.08227968215942383,-0.12538111209869385,0.00236437148973323,-0.11662441492080688,-0.18016570806503296,-0.0012974575571718105,-0.13643687963485718,-0.2178090214729309,-0.006806624302640785,-0.15143024921417236,-0.24897891283035278,-0.011841425852850307,-0.05912274122238159,-0.15636956691741943,0.00398470117337979,-0.08227354288101196,-0.2271500825881958,0.003143042610957991,-0.09395784139633179,-0.27076733112335205,-0.0045797533299776205,-0.10267436504364014,-0.30620694160461426,-0.011078921327367652,-0.03421425819396973,-0.1675964593887329,0.0021309622619298807,-0.043497323989868164,-0.23362863063812256,-0.005721175758168329,-0.05167043209075928,-0.2757045030593872,-0.01913492585904919,-0.05938065052032471,-0.3102375864982605,-0.02892770450003468,-0.00669705867767334,-0.16521501541137695,-0.0013232008265333661,-0.012025237083435059,-0.20889276266098022,-0.01153196691907965,-0.012796282768249512,-0.1988997459411621,-0.015904694976285327,-0.012461721897125244,-0.17966115474700928,-0.018875489192083705,W2
0.0,0.0,0.0,-0.03433150053024292,-0.026480138301849365,-0.01700288774915748,-0.055199384689331055,-0.08266478776931763,-0.01618571738251262,-0.04024934768676758,-0.1491125226020813,-0.01342607168950849,-0.022021770477294922,-0.18758052587509155,-0.010047938399992518,-0.07857728004455566,-0.12733834981918335,0.004528503208376833,-0.1122133731842041,-0.1804075837135315,0.002553560812913247,-0.13266777992248535,-0.21784275770187378,-0.0017069837358292261,-0.14735066890716553,-0.24849164485931396,-0.005880820290229849,-0.05516010522842407,-0.15582174062728882,0.007025154116519161,-0.07701689004898071,-0.22620630264282227,0.008329760557927557,-0.08824700117111206,-0.27033376693725586,0.0018177084112096509,-0.09620332717895508,-0.30598413944244385,-0.0040621954994719545,-0.029996156692504883,-0.16477978229522705,0.005951805314936109,-0.03844994306564331,-0.23153674602508545,-0.00013749471870028174,-0.04717284440994263,-0.2733461260795593,-0.013421511002860598,-0.055120229721069336,-0.3069307208061218,-0.023397987433753542,-0.002453148365020752,-0.16108191013336182,0.0032529605505544623,-0.006271243095397949,-0.2048701047897339,-0.006206257925413183,-0.007964134216308594,-0.1980767846107483,-0.011708647669337324,-0.009027361869812012,-0.1817355751991272,-0.015769356587014727,W2
0.0,0.0,0.0,-0.03424549102783203,-0.022232770919799805,-0.01634111569056529,-0.0556330680847168,-0.07441961765289307,-0.017398287884688557,-0.04135614633560181,-0.1412104368209839,-0.01709729746708888,-0.0237119197845459,-0.18105655908584595,-0.01642147951552886,-0.07949918508529663,-0.1255527138710022,0.003602540942111432,-0.11222565174102783,-0.17802196741104126,0.000721667492499023,-0.1312761902809143,-0.21540218591690063,-0.004569043747878254,-0.14553385972976685,-0.24703001976013184,-0.009852236479318321,-0.05615144968032837,-0.1559160351753235,0.004592338700049936,-0.07834529876708984,-0.22374039888381958,0.004409457680040418,-0.08947819471359253,-0.2677761912345886,-0.0032975728323521025,-0.09805607795715332,-0.30422693490982056,-0.010302975185012997,-0.031180918216705322,-0.16462326049804688,0.0021785748025564544,-0.03936421871185303,-0.22962826490402222,-0.00546642799655217,-0.04777371883392334,-0.2719682455062866,-0.019357494421100796,-0.055595219135284424,-0.3056972622871399,-0.029802550904250324,-0.0038620829582214355,-0.16006910800933838,-0.0017119471382187612,-0.008691489696502686,-0.20649755001068115,-0.01295879796872157,-0.011537671089172363,-0.19717872142791748,-0.01879181653985995,-0.013754844665527344,-0.17794489860534668,-0.02304672204682845,W2
0.0,0.0,0.0,-0.03372865915298462,-0.01700115203857422,-0.015193640910695194,-0.057369887828826904,-0.06890922784805298,-0.01762980008930981,-0.04524493217468262,-0.13809221982955933,-0.019361639120290874,-0.02752840518951416,-0.1803683042526245,-0.02148513654680073,-0.07731026411056519,-0.12380367517471313,-0.0006234308980879177,-0.11116421222686768,-0.1769692301750183,-0.004820900694141983,-0.13064521551132202,-0.21468663215637207,-0.010301306568692326,-0.14542490243911743,-0.24668312072753906,-0.015767851569364666,-0.053908586502075195,-0.15574026107788086,-0.001887477193633913,-0.07533913850784302,-0.22866809368133545,-0.004222416509549021,-0.08672374486923218,-0.27585333585739136,-0.012539725475619434,-0.09612280130386353,-0.31401026248931885,-0.01979393484504044,-0.029285132884979248,-0.16425830125808716,-0.006098518804321884,-0.03835725784301758,-0.23576968908309937,-0.01614943305463612,-0.047107994556427,-0.28049415349960327,-0.03059669370264828,-0.05555003881454468,-0.31511253118515015,-0.04108867207975209,-0.0032961368560791016,-0.15777289867401123,-0.01141700493604958,-0.011277496814727783,-0.20659124851226807,-0.02433151351721108,-0.014299511909484863,-0.1965453028678894,-0.030026701935241817,-0.01609349250793457,-0.17618584632873535,-0.034072490133951305,W2
0.0,0.0,0.0,-0.03495234251022339,-0.01830834150314331,-0.016862590036311076,-0.05914568901062012,-0.07150298357009888,-0.020310321993150637,-0.0469629168510437,-0.14214873313903809,-0.02268368767849438,-0.02944314479827881,-0.18736052513122559,-0.025070099330463336,-0.08024543523788452,-0.126370370388031,-0.00043067926466733297,-0.11356019973754883,-0.18015116453170776,-0.005664528052278683,-0.1335579752922058,-0.21817171573638916,-0.012403209864118026,-0.14861184358596802,-0.25067198276519775,-0.018771412021436618,-0.056540846824645996,-0.1577439308166504,-0.0005304365143672385,-0.0778685212135315,-0.23119521141052246,-0.0028804877614163615,-0.08975255489349365,-0.27885621786117554,-0.011568701996424124,-0.09959065914154053,-0.31867778301239014,-0.01927448453656666,-0.031671762466430664,-0.16575056314468384,-0.0038825882905655362,-0.041674911975860596,-0.2371247410774231,-0.012913454494395182,-0.05025053024291992,-0.28241121768951416,-0.026441529563584254,-0.058094143867492676,-0.31837236881256104,-0.03658254834166996,-0.005288124084472656,-0.15886658430099487,-0.008685178293802664,-0.013125181198120117,-0.20654356479644775,-0.020347658715166972,-0.017055511474609375,-0.204831063747406,-0.025899643248834536,-0.02028059959411621,-0.1948714256286621,-0.03001662733308308,W2
0.0,0.0,0.0,-0.035539448261260986,-0.015508413314819336,-0.016002430084910202,-0.06013983488082886,-0.06778746843338013,-0.020628046680059242,-0.049752116203308105,-0.13623619079589844,-0.024254087794389534,-0.03418421745300293,-0.18333196640014648,-0.02789031757768612,-0.08048504590988159,-0.12660419940948486,-0.004112731635387945,-0.11473959684371948,-0.17996001243591309,-0.010780362848009872,-0.13514578342437744,-0.2173980474472046,-0.01771887807902317,-0.15045088529586792,-0.24959886074066162,-0.02383450276013832,-0.057705044746398926,-0.1591883897781372,-0.005138928040679502,-0.07905691862106323,-0.23323142528533936,-0.009275647315945434,-0.09082108736038208,-0.28097397089004517,-0.017846212226714897,-0.10055434703826904,-0.320581316947937,-0.024925329226817894,-0.033181071281433105,-0.16854286193847656,-0.008995730865564155,-0.04303210973739624,-0.23961573839187622,-0.018549621540870476,-0.05126100778579712,-0.28441500663757324,-0.031069368559684563,-0.060022830963134766,-0.3209124207496643,-0.04031108363327007,-0.0065451860427856445,-0.16193550825119019,-0.014165544386770534,-0.012115478515625,-0.21034979820251465,-0.025151543754901695,-0.015281736850738525,-0.20650643110275269,-0.02933740286883335,-0.01858699321746826,-0.193129301071167,-0.032307140964832115,W2
0.0,0.0,0.0,-0.03681403398513794,-0.015938282012939453,-0.01421122783148121,-0.06091731786727905,-0.07305288314819336,-0.01826383051746916,-0.05133169889450073,-0.1383141279220581,-0.02147425216907095,-0.038375139236450195,-0.18298852443695068,-0.024872879211841337,-0.07907271385192871,-0.1329861283302307,-0.004426697448877803,-0.11450481414794922,-0.18837237358093262,-0.011443820496140233,-0.1355544924736023,-0.226812481880188,-0.018376103316484205,-0.1517581343650818,-0.25985783338546753,-0.02421243180805277,-0.05639737844467163,-0.16577297449111938,-0.006522349261729232,-0.07814925909042358,-0.2409176230430603,-0.011590635118125192,-0.0906403660774231,-0.2897984981536865,-0.02039725025468897,-0.10058706998825073,-0.32964521646499634,-0.027338248391686193,-0.032289206981658936,-0.1767006516456604,-0.011115877603231183,-0.042271435260772705,-0.2513134479522705,-0.021218578045306913,-0.0514259934425354,-0.29713255167007446,-0.03315737721794676,-0.06036871671676636,-0.33394062519073486,-0.041808831219611875,-0.006691634654998779,-0.17272937297821045,-0.016811418061195127,-0.01409059762954712,-0.22169774770736694,-0.02743736346536707,-0.017366647720336914,-0.2146693468093872,-0.030171998490629903,-0.01967775821685791,-0.19886618852615356,-0.03197859850996565,W2
