x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,-0.0402337908744812,-0.06056100130081177,-0.0009414995907945922,-0.051249146461486816,-0.12135094404220581,0.005665081622623802,-0.03750133514404297,-0.1861247420310974,0.007747603649818302,-0.03462272882461548,-0.24019449949264526,0.011197452037208677,-0.04155856370925903,-0.15660309791564941,0.03572485183792651,-0.06220120191574097,-0.2156982421875,0.029488125419788958,-0.07563114166259766,-0.2648799419403076,0.020477091497355104,-0.08448761701583862,-0.3081102669239044,0.014643937884443403,-0.012943446636199951,-0.16161972284317017,0.029746245196633936,-0.01843845844268799,-0.23845112323760986,0.019301142147355677,-0.023317396640777588,-0.29959094524383545,0.004630526597225071,-0.02434694766998291,-0.3522118628025055,-0.0030718729136651746,0.014146089553833008,-0.15259039402008057,0.020292911282353998,0.007009565830230713,-0.2011876106262207,-0.0024925453359401217,-0.0028895139694213867,-0.15224230289459229,-0.010555732460147738,-0.004844248294830322,-0.1058276891708374,-0.006652308558500408,0.04253709316253662,-0.13800114393234253,0.010877737379246355,0.03463149070739746,-0.18276768922805786,-0.005058363010562061,0.021653354167938232,-0.15059763193130493,-0.00443142971528232,0.015421032905578613,-0.11399757862091064,0.001781607581847311,K4
0.0,0.0,0.0,-0.03747159242630005,-0.07160836458206177,4.4439485833436265e-05,-0.04443812370300293,-0.138538658618927,0.008604745914823297,-0.029144108295440674,-0.20043110847473145,0.012655064066535715,-0.019556820392608643,-0.2400241494178772,0.01828113531101394,-0.03929340839385986,-0.15724486112594604,0.0389835346244638,-0.054722607135772705,-0.2168634533882141,0.038877948721534494,-0.06393265724182129,-0.25922608375549316,0.03477118869651008,-0.07044893503189087,-0.29883819818496704,0.03143832792866874,-0.012184679508209229,-0.16166698932647705,0.03405739699829269,-0.009446144104003906,-0.23598623275756836,0.0280451621614759,-0.007640182971954346,-0.2906861901283264,0.015578306814319376,-0.0034548044204711914,-0.33481526374816895,0.0086167907096808,0.014508366584777832,-0.15046191215515137,0.025894561385399584,0.015927910804748535,-0.20166605710983276,0.007825399351901297,0.004501163959503174,-0.15950894355773926,-0.001302958281115707,0.0011554956436157227,-0.11840635538101196,0.00021144635266523437,0.04301118850708008,-0.13367486000061035,0.017970881959087137,0.03955024480819702,-0.17645597457885742,0.005774909233338121,0.028174102306365967,-0.1477397084236145,0.00525486708957601,0.022771060466766357,-0.11511015892028809,0.009224480552262548,K4
0.0,0.0,0.0,-0.040627121925354004,-0.08506983518600464,0.005162590847760384,-0.04485136270523071,-0.1497390866279602,0.023589534883797114,-0.030285298824310303,-0.20740646123886108,0.03646645528584713,-0.02700728178024292,-0.2471836805343628,0.051895218168795054,-0.04005163908004761,-0.1560155153274536,0.07013741714268917,-0.056917011737823486,-0.2147732973098755,0.07845065576344723,-0.06708717346191406,-0.2642005681991577,0.07540834528714413,-0.07433712482452393,-0.30742788314819336,0.07149921191245312,-0.012601077556610107,-0.15724033117294312,0.06536627394467587,-0.013076305389404297,-0.23371797800064087,0.06619353426009411,-0.00951164960861206,-0.29170918464660645,0.04919570145517582,-0.007153987884521484,-0.3397403359413147,0.03806148303061718,0.014878332614898682,-0.14899855852127075,0.055537974660694545,0.013350367546081543,-0.20617461204528809,0.03823662382870907,0.0042653679847717285,-0.16301113367080688,0.017598089029490893,0.00028771162033081055,-0.12097519636154175,0.011513462488949244,0.04315149784088135,-0.1438232660293579,0.04656147790461773,0.03699976205825806,-0.18463587760925293,0.03252050859242672,0.026149511337280273,-0.15334850549697876,0.022283651133477633,0.019960761070251465,-0.11811429262161255,0.01888697614282364,K4
0.0,0.0,0.0,-0.04016786813735962,-0.0804600715637207,0.006118178314721945,-0.04510188102722168,-0.1437283158302307,0.022988474874949816,-0.029534876346588135,-0.20235460996627808,0.03443434177265203,-0.02317941188812256,-0.2414555549621582,0.047953308507061365,-0.036682188510894775,-0.15870773792266846,0.06184445781931913,-0.053722918033599854,-0.2162151336669922,0.06788833154664076,-0.06453627347946167,-0.26294708251953125,0.06441806717143095,-0.07171404361724854,-0.30478477478027344,0.060525995626306894,-0.009574532508850098,-0.16052085161209106,0.05650232820138967,-0.008561551570892334,-0.237698495388031,0.055397250636673334,-0.005775094032287598,-0.29458677768707275,0.03985480306968725,-0.0026463866233825684,-0.3425549268722534,0.02994860610291994,0.017059266567230225,-0.1496131420135498,0.047115308179712656,0.01520317792892456,-0.20555365085601807,0.03056244267449415,0.0035012364387512207,-0.1612623929977417,0.015369542821503046,-0.0005156397819519043,-0.1182435154914856,0.012641583516455057,0.045327067375183105,-0.1381617784500122,0.038552560790634516,0.039392948150634766,-0.1805841326713562,0.02529607801065481,0.02739715576171875,-0.150440514087677,0.01901722973511255,0.021458327770233154,-0.11747860908508301,0.018640954925871256,K4
0.0,0.0,0.0,-0.035893023014068604,-0.07357567548751831,-0.001197072290125334,-0.041283249855041504,-0.14153242111206055,0.006196987853144265,-0.02675950527191162,-0.20282697677612305,0.009488347955738163,-0.02399742603302002,-0.2448674440383911,0.014385052994583702,-0.03384917974472046,-0.1577557921409607,0.0351912575222002,-0.04989802837371826,-0.2204771637916565,0.034801137671564675,-0.06030869483947754,-0.26454246044158936,0.0312482016540514,-0.06671690940856934,-0.30637067556381226,0.02828995794126854,-0.006643414497375488,-0.16334325075149536,0.030376086980794526,-0.002346932888031006,-0.23742252588272095,0.02395808793673382,0.000852048397064209,-0.2921035885810852,0.012397909574900723,0.0060956478118896484,-0.34007763862609863,0.006073607635443068,0.020272552967071533,-0.15096557140350342,0.022466509640906906,0.019266903400421143,-0.20142948627471924,0.004881013222728825,0.006832599639892578,-0.1575872302055359,-0.0014508247461719748,0.0006970763206481934,-0.11524170637130737,0.0017609680450902943,0.04901343584060669,-0.13193100690841675,0.014484488443230248,0.04409521818161011,-0.17829680442810059,0.0025940633292691473,0.031354427337646484,-0.1507055163383484,0.003690013699923611,0.023832976818084717,-0.11777758598327637,0.008766578548346615,K4
0.0,0.0,0.0,-0.035833775997161865,-0.08658140897750854,0.006517553948043542,-0.038378357887268066,-0.14789748191833496,0.02224227065610762,-0.02479100227355957,-0.20635825395584106,0.03211882548797007,-0.024292826652526855,-0.24750053882598877,0.04411624955403681,-0.0324973464012146,-0.16290134191513062,0.06153469371068354,-0.04762047529220581,-0.21846795082092285,0.0659077710138547,-0.057551801204681396,-0.2669684886932373,0.06143856259453173,-0.06380051374435425,-0.31054484844207764,0.056962086133836465,-0.0053678154945373535,-0.16342687606811523,0.05519939052331324,7.12275505065918e-05,-0.23664319515228271,0.05263686390983935,0.006279408931732178,-0.29299163818359375,0.03695310118067141,0.012656807899475098,-0.34088432788848877,0.026944699011920648,0.021503984928131104,-0.15044951438903809,0.04477383407223101,0.02221614122390747,-0.2047162652015686,0.027194084845660882,0.009327352046966553,-0.164598286151886,0.012398843899546819,0.0035395026206970215,-0.12090647220611572,0.010039898812948422,0.05084574222564697,-0.13555234670639038,0.03508106457459803,0.04678928852081299,-0.18005603551864624,0.02197892243432875,0.03322643041610718,-0.15353482961654663,0.016429677851675706,0.02489769458770752,-0.1187250018119812,0.01650125930476065,K4
0.0,0.0,0.0,-0.03715485334396362,-0.08704805374145508,-0.0007319819054885102,-0.04019290208816528,-0.15285712480545044,0.010689352209368508,-0.02523905038833618,-0.21385473012924194,0.017738169560828965,-0.024319767951965332,-0.2574741840362549,0.02696839211384372,-0.036128461360931396,-0.16462254524230957,0.05091483009854869,-0.05020403861999512,-0.22868549823760986,0.053545313457647126,-0.05868840217590332,-0.2774319648742676,0.04851912943522052,-0.06348443031311035,-0.32181453704833984,0.0434653708140047,-0.007584273815155029,-0.1676529049873352,0.047198629508415024,-0.0007486939430236816,-0.24481862783432007,0.04259576139847354,0.0067789554595947266,-0.3024299144744873,0.026129754761853974,0.014516651630401611,-0.3529430031776428,0.015554269346097271,0.01987016201019287,-0.15530872344970703,0.039319349954524796,0.021319091320037842,-0.21202528476715088,0.020569880063334267,0.008368492126464844,-0.17058604955673218,0.0064793648558350014,0.0016853809356689453,-0.12747794389724731,0.00453860176602916,0.04931187629699707,-0.13940072059631348,0.03152543915311412,0.0458642840385437,-0.18619036674499512,0.016479965801039498,0.03307342529296875,-0.15999561548233032,0.010788037943342488,0.02453404664993286,-0.12591594457626343,0.011068450788656037,K4
0.0,0.0,0.0,-0.03914833068847656,-0.09261178970336914,0.004078274953826622,-0.04212683439254761,-0.1563515067100525,0.02038020862983103,-0.02786886692047119,-0.21729415655136108,0.031132445100411132,-0.02725660800933838,-0.2630848288536072,0.04448284803675051,-0.03788262605667114,-0.171253502368927,0.06603544800327654,-0.0538257360458374,-0.23322921991348267,0.07131384908007021,-0.06303173303604126,-0.28501754999160767,0.06555024384306307,-0.0692334771156311,-0.3316531181335449,0.059539487946494773,-0.009019672870635986,-0.17115294933319092,0.06073201297567721,-0.003841996192932129,-0.2503367066383362,0.058553351450427726,0.004715561866760254,-0.3097601532936096,0.03988202883647318,0.011830270290374756,-0.3591427803039551,0.027287440735562996,0.018738090991973877,-0.1591266393661499,0.05065369828389521,0.018184661865234375,-0.22013992071151733,0.03208399413870211,0.005784153938293457,-0.17843526601791382,0.013123500521942333,0.0004315376281738281,-0.13409578800201416,0.007968272443577007,0.04845684766769409,-0.14818048477172852,0.04111475347326632,0.04393148422241211,-0.19377857446670532,0.02615474573121901,0.030842602252960205,-0.1669183373451233,0.017107064265474037,0.022840023040771484,-0.13282990455627441,0.014638466190262989,K4
0.0,0.0,0.0,-0.036556124687194824,-0.08452397584915161,0.001370422968108187,-0.04185330867767334,-0.15043854713439941,0.011882026523750255,-0.0266416072845459,-0.21340537071228027,0.017401432462435196,-0.02344036102294922,-0.25929975509643555,0.02470955609570069,-0.03523683547973633,-0.16934168338775635,0.047294322245221565,-0.05141228437423706,-0.23267704248428345,0.04893705978284402,-0.061695098876953125,-0.2814391255378723,0.044507462375264595,-0.06787467002868652,-0.32658249139785767,0.04019269331584496,-0.007177829742431641,-0.17307138442993164,0.04192027806530518,-0.00035566091537475586,-0.2510482668876648,0.03653724475989861,0.006148278713226318,-0.3092990517616272,0.02251873149762673,0.014217257499694824,-0.35813337564468384,0.014084310114782284,0.02025657892227173,-0.15911394357681274,0.032930593781571815,0.02107006311416626,-0.21598762273788452,0.014671148576240967,0.00652921199798584,-0.17470121383666992,0.004778587103288601,-0.00013619661331176758,-0.13241899013519287,0.005666134722929428,0.04945695400238037,-0.1399407982826233,0.024144539453487823,0.046001434326171875,-0.18868941068649292,0.0106775014031939,0.0315474271774292,-0.1616470217704773,0.008813796408873031,0.023141562938690186,-0.12761670351028442,0.011901593611042927,K4
0.0,0.0,0.0,-0.03602176904678345,-0.07420051097869873,-0.004971761286810761,-0.04339587688446045,-0.14454102516174316,-0.0012896905258230618,-0.02968883514404297,-0.21052545309066772,-0.0010811967380277565,-0.029809892177581787,-0.25746989250183105,0.0005789465782299885,-0.03879517316818237,-0.17226004600524902,0.02639516160581934,-0.055699944496154785,-0.2376430630683899,0.02225823976789343,-0.06542569398880005,-0.2833041548728943,0.016864283911331768,-0.07116091251373291,-0.3259950876235962,0.012940496175929184,-0.009910821914672852,-0.17810136079788208,0.022186174027069683,-0.0036014318466186523,-0.25535261631011963,0.012068898386701221,0.002326369285583496,-0.3102574944496155,0.0005670193628475317,0.010511696338653564,-0.3584294319152832,-0.005073823065117722,0.018513739109039307,-0.16378659009933472,0.014893563433929558,0.018163204193115234,-0.2154330015182495,-0.005446225900755053,0.005257666110992432,-0.1728038191795349,-0.010203056999102955,-0.00035196542739868164,-0.13211554288864136,-0.005338028103665238,0.048189640045166016,-0.14056485891342163,0.007230696238025303,0.04435831308364868,-0.1887216567993164,-0.006856765628413086,0.03049933910369873,-0.16347533464431763,-0.004852366664067631,0.022080838680267334,-0.1320081353187561,0.0015058738341622302,K4
